scoring,cv_cycle,ECFP2,ECFP4,ECFP6,FCFP2,FCFP4,FCFP6,MACCS,RDK5,RDK6,RDK7,avalon,mordred,pubchem,rdkdes
neg_mean_squared_error,9,-0.2187993523023711,-0.46665646770249036,-0.30749808917381893,-0.1949510800809859,-0.12863841654153216,-0.40913844681192385,-0.16419195617655474,-0.1817052558685374,-0.14078337225700382,-0.09574786550295221,-0.07362666427631039,-0.06638250054262877,-0.19554636785177523,-0.08955162275865569
neg_mean_squared_error,10,-0.18563871976715032,-0.19490895389463658,-0.16500201170020798,-0.22503804462198226,-0.08998437330408438,-0.3947823022003002,-0.40891291260227935,-0.15282631916145234,-0.08291787348331774,-0.15314638887321125,-0.2244648104637969,-0.06412810619851776,-0.18978979384484887,-0.054889858402491894
neg_mean_squared_error,11,-0.3835563605029063,-0.21840555998459565,-0.19173363797107604,-0.20462824327401896,-0.12242672087518745,-0.18434344105710665,-0.15370624259270552,-0.1314011112073822,-0.16619452861822834,-0.11074305042587301,-0.11497917828635829,-0.08947906613881376,-0.2837658998336937,-0.05523292803816593
neg_mean_squared_error,12,-0.1520880555829411,-0.41908425763241464,-0.3650261329389788,-0.18826353305433757,-0.10524672061971058,-0.1218726588074185,-0.15076871708911393,-0.12577945342688523,-0.14326709004995014,-0.14068461887436198,-0.13141470338688596,-0.09589348297342971,-0.11605919477180254,-0.09630242366420139
neg_mean_squared_error,13,-0.5188435485710835,-0.20254415620947386,-0.17434409663651793,-0.13029367610695805,-0.12419792797651373,-0.3431424852800091,-0.1970356184747789,-0.12161183005635635,-0.05410918211505654,-0.11460503666260945,-0.0777340175240283,-0.20120543782340505,-0.13179246732551203,-0.180882269540989
neg_mean_squared_error,14,-0.24044229064400222,-0.31877131901050426,-0.1717044399924827,-0.10542329515941558,-0.15963282706077206,-0.12574326752435983,-0.11648367871357851,-0.1480279825343701,-0.1620082831049476,-0.1313178851224991,-0.2229075331740927,-0.07488746801151813,-0.1278190904547537,-0.11593436563008834
neg_mean_squared_error,15,-0.2268187753075508,-0.22150122888155357,-0.09563764196051183,-0.29360730680288566,-0.2448231422317084,-0.17071183232428486,-0.150110009732629,-0.20189236954153345,-0.08549878602988471,-0.16098588203794992,-0.09438116705281177,-0.2673108804436077,-0.12516173896651697,-0.2818137149120533
neg_mean_squared_error,16,-0.3732480097281064,-0.3290069451891855,-0.17300769366927482,-0.26569232181181557,-0.11351880322819706,-0.13202576452833872,-0.12987671277330995,-0.10746855963723119,-0.1546463283945912,-0.09997336323376782,-0.08754104384640572,-0.0753878092264804,-0.08851523475608428,-0.06822173397616979
neg_mean_squared_error,17,-0.2302739854157791,-0.142936126159705,-0.23413854710979617,-0.12180479278699673,-0.07694641234152846,-0.16151223602354878,-0.20697383460679553,-0.21888334766458692,-0.12596645534156825,-0.09210886029664853,-0.08927283607411378,-0.07813373196089722,-0.0999731233669204,-0.12198091995888459
neg_mean_squared_error,18,-0.25630121265635136,-0.443577837151637,-0.18519553038156836,-0.2499692132794279,-0.12951000571588256,-0.0987547236832628,-0.465104132357737,-0.11051299169510495,-0.08452427997254842,-0.142643813402843,-0.208958356341234,-0.22949164648607998,-0.33313849986318156,-0.08139812152351183
neg_mean_squared_error,19,-0.4354945727544568,-0.20440913405392533,-0.31325838081498625,-0.1398939086150456,-0.21337061287794093,-0.8349621221894504,-0.11006048084662867,-0.14734804476895352,-0.11340125984264225,-0.09662616886555402,-0.0969829382827805,-0.10078237939156554,-0.1067047348058541,-0.10075027708516622
neg_mean_squared_error,20,-0.2685994458718816,-0.23201557889202268,-0.17091089236538118,-0.21412868498519633,-0.3048422412596175,-0.09412327889533487,-0.15264399115495025,-0.14761317723768422,-0.10181797380871407,-0.12405551617167208,-0.15730128269039756,-0.06273700122463512,-0.15908641304016616,-0.12488481121619888
neg_mean_squared_error,21,-0.329381585531871,-0.268001593072393,-0.37640864088462045,-0.4568518269997693,-0.16156997730444891,-0.1536592505442652,-0.15569899887618577,-0.13260092554766317,-0.09628661064207575,-0.10700629163047903,-0.10367248223958388,-0.15443364295851514,-0.07470856384424675,-0.14044480692371453
neg_mean_squared_error,22,-0.2010154828952877,-0.44725815384996803,-0.12726028659047628,-0.12632182619658655,-0.10802567256898944,-0.2504508071921694,-0.14465987835776395,-0.12309975042293418,-0.12082301000697263,-0.08086744210313328,-0.07031635763131062,-0.11268749414588465,-0.14585198669928184,-0.11468637381795939
neg_mean_squared_error,23,-0.31187331401837387,-0.22849935262931334,-0.09408468790254756,-0.17807929577793086,-0.21612838431542986,-0.09257562130978358,-0.15431938744233198,-0.09548305119105871,-0.07575084496608817,-0.1539841073217519,-0.1504204421594377,-0.0668318854444512,-0.2960033103343504,-0.06662369656917944
neg_mean_squared_error,24,-0.21846314981564594,-0.32320115274555794,-0.28892185996737124,-0.1691355757428557,-0.13588600640064646,-0.1544999024076802,-0.20318937192465106,-0.1068780550316268,-0.11894631624328833,-0.061671542215717134,-0.1536841032749954,-0.09431667733901973,-0.1014113785755957,-0.09649949648035999
neg_mean_squared_error,25,-0.6007083910166572,-0.17637746104532318,-0.18981846544151965,-0.13242235685498321,-0.16924334786147024,-0.252450691838172,-0.2276175727251736,-0.17615853963112105,-0.2282969281075518,-0.15660061394954597,-0.2448464637409805,-0.07497940987508755,-0.10181819089166268,-0.08879581708222319
neg_mean_squared_error,mean,-0.3159733538267701,-0.27978207849277575,-0.2101342661319819,-0.20985764006449215,-0.15780517789418666,-0.20874515774361427,-0.18856804859094467,-0.13892020073665706,-0.12575844471706193,-0.11488957396328768,-0.13425495679085467,-0.11270243361847662,-0.15446914919852517,-0.11132504408256136
neg_mean_squared_error,median,-0.2685994458718816,-0.22849935262931334,-0.17992732112141926,-0.19541634605924252,-0.14951878497425483,-0.16151223602354878,-0.15569899887618577,-0.1314011112073822,-0.11894631624328833,-0.11460503666260945,-0.11497917828635829,-0.09489028912243336,-0.12516173896651697,-0.10075027708516622
neg_mean_squared_error,std,0.13944561647437895,0.12858500811527399,0.08892525633428415,0.07912463299169246,0.062059225170495384,0.15522601199641003,0.08534603982595687,0.04293860689674533,0.05009133824181626,0.0313683272427949,0.06371924816988572,0.054637832119119996,0.07120013081287356,0.04817060792823262
neg_median_absolute_error,1,-0.18169519346027996,-0.16922958308740688,-0.13676076690980105,-0.15148317451938417,-0.12974104998771552,-0.11937613121629342,-0.21311054407014296,-0.10887515025713013,-0.10652941667271794,-0.12046070672540443,-0.11695382588259406,-0.08367096913216665,-0.19508692051131815,-0.10190328164744328
neg_median_absolute_error,2,-0.21824156107802428,-0.11979747709753008,-0.09576128607633272,-0.18872134038638366,-0.15010094039732924,-0.1197971688739323,-0.253463847432856,-0.11195241807068002,-0.10676696558518553,-0.05958489655492176,-0.12660643204893726,-0.07974360937495228,-0.20155769321073502,-0.0942566341731331
neg_median_absolute_error,3,-0.23113335789695816,-0.19108815984271743,-0.12649934746468397,-0.16169037757428684,-0.11447733512178145,-0.13509503463308464,-0.2405832963856187,-0.1517498493890544,-0.11178670355301484,-0.08915886919025962,-0.09185643649369629,-0.08739025684926238,-0.13697911453247105,-0.11124051444770702
neg_median_absolute_error,4,-0.21278319981848248,-0.17640520954510786,-0.16386230495058557,-0.16499416329429073,-0.09563359424695103,-0.15546341596949587,-0.15098906293539383,-0.13289431157266354,-0.09280012989231068,-0.09732569676486458,-0.14285048409935008,-0.08161625773600834,-0.15867423092258795,-0.07806602855150604
neg_median_absolute_error,5,-0.17270177493582795,-0.1458842923855278,-0.13364814955570492,-0.21009634917637904,-0.13112377951939116,-0.13580296487459426,-0.23318797873859287,-0.1058419119734968,-0.1301334556903573,-0.12783425964706074,-0.1618150246987162,-0.06646601231496689,-0.15512112585254878,-0.08594675707094884
neg_median_absolute_error,6,-0.18374557002226954,-0.18587335433727814,-0.14262802688389464,-0.1667350765652443,-0.14947721968659478,-0.13363426776533005,-0.2154575503083097,-0.18425912401890335,-0.10633781700244338,-0.1401267656421159,-0.10287713310663582,-0.10042076836160763,-0.14548483741684315,-0.09464676924835314
neg_median_absolute_error,7,-0.2494003490855896,-0.19090913119153344,-0.14115087021456857,-0.17555933890424175,-0.08296872599677002,-0.10414445283907622,-0.22845004266116045,-0.13461920401475447,-0.09633735457430592,-0.08616783361357305,-0.13040264889225858,-0.09737771477489232,-0.13809264470826055,-0.11286607726112308
neg_median_absolute_error,8,-0.2086961427062725,-0.14671549683745433,-0.17253073476475778,-0.18083963295658756,-0.1009479115509199,-0.14702861365237194,-0.22158016025650606,-0.1317616194042749,-0.1344145379157704,-0.1373535554824279,-0.20300028413943327,-0.08811850898967288,-0.2117909029764588,-0.07848217263174107
neg_median_absolute_error,9,-0.1981886182117205,-0.20186889242129658,-0.16360010940955583,-0.11547374836072066,-0.18550354137748434,-0.10097996196942319,-0.19805900667006493,-0.10215916071582587,-0.07640795448182247,-0.09371044506782411,-0.11240957555720409,-0.09662345362946767,-0.18420011869592695,-0.09516694934864617
neg_median_absolute_error,10,-0.18249001626828742,-0.13724323395282334,-0.1435254923724063,-0.1640511024602006,-0.12668916159612226,-0.15406423095694127,-0.19383991257326866,-0.12964448639608128,-0.1780403089936956,-0.09240565998292327,-0.1303835756219149,-0.0701722955295569,-0.1692638437588925,-0.08745527936179923
neg_median_absolute_error,11,-0.21756185908030787,-0.15409988684453335,-0.1310853852738944,-0.15416883959147762,-0.1358707325655795,-0.13680389850978447,-0.21708035766661532,-0.1028706153738313,-0.14405273205977503,-0.15392129167676655,-0.14998179438387904,-0.07963957335489302,-0.1719765909572659,-0.07540010553750345
neg_median_absolute_error,12,-0.20257594891151476,-0.18086662087195537,-0.14736005571530067,-0.1526641897677245,-0.0959212104940711,-0.10041925116964878,-0.21104974352118533,-0.14433707184782185,-0.09923234261104508,-0.09373645407284015,-0.12438091400624,-0.063461972235774,-0.16220773396541932,-0.11061629832735533
neg_median_absolute_error,13,-0.220599236098469,-0.17181548712685446,-0.14345711036338837,-0.14710216404534004,-0.12421119680403658,-0.14316818381412072,-0.19957928731314706,-0.11294518798470968,-0.10229341672266323,-0.14434997783137113,-0.14122103260190497,-0.12146205341846911,-0.16229910182300122,-0.11645531995314695
neg_median_absolute_error,14,-0.19287411152039108,-0.1476617911365713,-0.1261841018102513,-0.23038030009023913,-0.15030813419113467,-0.10854698782897718,-0.20359657034523804,-0.12289725508565913,-0.13157522153500212,-0.08307276201682867,-0.11375851124568848,-0.09571313845395407,-0.1482150140263704,-0.10274857431041931
neg_median_absolute_error,15,-0.2864891902364959,-0.14148507560797247,-0.11593780267955599,-0.17050528775756846,-0.10931714852687285,-0.16153152654405678,-0.2604620352963875,-0.11663602061179626,-0.0992993467620594,-0.09005357896276395,-0.10593372179082017,-0.07806602855150643,-0.17233374826331838,-0.10358086247088913
neg_median_absolute_error,16,-0.2598533682009812,-0.15433743575700176,-0.15662947932391813,-0.2330389509976995,-0.12709003054642715,-0.12552363821941948,-0.1989688883621603,-0.11260118793028956,-0.10214083055991094,-0.10352364265985695,-0.11756695721271365,-0.07396961026169746,-0.1526037682709821,-0.10798938882087453
neg_median_absolute_error,17,-0.16411552119226347,-0.14354369867591663,-0.13963361632917698,-0.15259483242101934,-0.12427991237010017,-0.09362277304675543,-0.20576222246393755,-0.16567339866644115,-0.10165597935809534,-0.10251449326528808,-0.144165313895767,-0.08296872599676974,-0.13775952302339778,-0.1212409768758444
neg_median_absolute_error,18,-0.2568055462966799,-0.20222001398899275,-0.13490610811054712,-0.21805788796165904,-0.12007459685334188,-0.12157779349078406,-0.18237232740931628,-0.100680858411755,-0.13681907042937577,-0.11469971211465668,-0.17190001639315128,-0.10908176703149053,-0.205312321247673,-0.08797545946209268
neg_median_absolute_error,19,-0.17128316949088657,-0.15497378941302675,-0.16209462150262344,-0.14024171615534922,-0.13440543476401545,-0.1468373056776067,-0.22765011771175492,-0.091957438129837,-0.10330776791823533,-0.07847932402642988,-0.11432258154194491,-0.08239652788644802,-0.16329109257115895,-0.07978262288247412
neg_median_absolute_error,20,-0.22791456994537085,-0.160377668281165,-0.15810028855749747,-0.19518101737588822,-0.14289342710589834,-0.12125775371618241,-0.22696646758879988,-0.1588911790516523,-0.14005849200395126,-0.07135570525772283,-0.12647041244660517,-0.06920996234401391,-0.19195187488280638,-0.08438621677006947
neg_median_absolute_error,21,-0.21179467184931922,-0.15138974852200626,-0.15740129654772836,-0.20848801906098666,-0.11891317092703224,-0.10555046662286105,-0.1727370780317231,-0.15310180675864699,-0.1387065810790113,-0.09699018060017384,-0.1382794760609467,-0.10967997414682729,-0.14029282075389293,-0.09693556168964362
neg_median_absolute_error,22,-0.1757304616435843,-0.183051377293188,-0.14442589935553324,-0.15171052625052273,-0.11086874705943417,-0.14649355332799618,-0.23878617393531337,-0.09467092046729486,-0.14712253776593487,-0.11171951362339405,-0.12409901500256626,-0.12541542218069757,-0.1638946938843034,-0.09623331855424694
neg_median_absolute_error,23,-0.2160563768030308,-0.1660386703713893,-0.12583481738655916,-0.18859748798155182,-0.13732234467640972,-0.11681015709299031,-0.20541021220799283,-0.10219657446312036,-0.0997930843739201,-0.0746024960503874,-0.13697021164740544,-0.05209603704436683,-0.18479302476984877,-0.09471179176088972
neg_median_absolute_error,24,-0.20322136068205754,-0.14634400154916177,-0.1357930151815471,-0.16021598178148427,-0.0912621926553143,-0.13835273475840715,-0.20823266057090628,-0.12929076392788175,-0.09860967464575388,-0.07241928778421491,-0.14188822550673336,-0.0756862045926648,-0.15556072729500792,-0.0874682838643063
neg_median_absolute_error,25,-0.1694553866634816,-0.17720137408750047,-0.13571715558358777,-0.16881716429937504,-0.13225048032769582,-0.10665245842424666,-0.2269022652661179,-0.12851916344578057,-0.13177072255603012,-0.11218984313074121,-0.11908024782115047,-0.07233104294577386,-0.14541484532656365,-0.07580324511523054
neg_median_absolute_error,mean,-0.20861626248394186,-0.16401685880903646,-0.14138111369293604,-0.1740563467894242,-0.12486608077393693,-0.12714138899977523,-0.21337111238890039,-0.1252410671187753,-0.1166396977896955,-0.10191027806979246,-0.1315669540839303,-0.085711115485516,-0.16616633254588212,-0.0952543396054955
neg_median_absolute_error,median,-0.2086961427062725,-0.160377668281165,-0.14115087021456857,-0.1667350765652443,-0.12668916159612226,-0.12552363821941948,-0.21311054407014296,-0.12289725508565913,-0.10652941667271794,-0.09699018060017384,-0.12660643204893726,-0.08239652788644802,-0.16229910182300122,-0.09471179176088972
neg_median_absolute_error,std,0.030776945778570205,0.021114054264609432,0.01666220805349411,0.028451910350920494,0.022034967902148497,0.019074252015987204,0.02387854143941903,0.02345246722368022,0.022629805871745512,0.02422604409455501,0.023072376796525997,0.017495525686471874,0.02185134098190905,0.013010264056669364
neg_root_mean_squared_error,1,-0.5550198046176227,-0.8165536073100598,-0.2902832473886646,-0.48397112185566277,-0.27806863909277063,-0.4826602012218505,-0.4011075233136049,-0.30810067245487954,-0.2931526459080113,-0.36260722235863035,-0.22485799014426924,-0.4222648221579281,-0.4226768300919251,-0.3218869677259537
neg_root_mean_squared_error,2,-0.4768035609524009,-0.37862231216036224,-0.40638996350178885,-0.452160223529404,-0.3875764159368633,-0.4600627943080115,-0.489879690044032,-0.4223491639629145,-0.37539901142523263,-0.18620196798264915,-0.2622673239566809,-0.3741975491847479,-0.5153122659319237,-0.40112493124283244
neg_root_mean_squared_error,3,-0.6269119195490215,-0.4964530648434193,-0.45829165758273654,-0.5197120677419144,-0.40065884413983827,-0.4415856919355948,-0.43419524171321117,-0.485713463145528,-0.2987031680155792,-0.36123113494912484,-0.522058596218183,-0.3080426741904981,-0.3061795381633487,-0.2598427045640598
neg_root_mean_squared_error,4,-0.567758642917126,-0.4360603079890521,-0.3991086781777562,-0.36681997143851486,-0.5024353726570226,-0.339577742335942,-0.3252600544329466,-0.2780917742945372,-0.2620062906674338,-0.33001291391202586,-0.2661622023272545,-0.19438335013104863,-0.35024846721066294,-0.24941926218183083
neg_root_mean_squared_error,5,-0.42388751787236484,-0.39692852175718807,-0.65999052601865,-0.5379413869240285,-0.3866765896382335,-0.3700077030589869,-0.342756283216016,-0.29095300942397034,-0.5156031598906128,-0.33081103292654457,-0.4677440698880106,-0.3040402359584692,-0.335218341276279,-0.3589305804802258
neg_root_mean_squared_error,6,-0.48786497036315263,-0.3768140106739908,-0.42417840718431116,-0.44205921103314033,-0.4214599654087596,-0.41639548969547396,-0.40136560595930415,-0.43418536606150565,-0.4219683417923502,-0.34739499576673816,-0.25791022069340175,-0.34499827084628065,-0.2907264616632049,-0.3526334623339042
neg_root_mean_squared_error,7,-0.8737358558077011,-0.4400006376872374,-0.39013617542660567,-0.4153900746490288,-0.5354060273370467,-0.29695884327178085,-0.38659926806873135,-0.2939855334755363,-0.2861960233546978,-0.25790207677607846,-0.40365155968678607,-0.3555408674653113,-0.46459745908675315,-0.40376781068734247
neg_root_mean_squared_error,8,-0.5620705825009668,-0.6461626624560509,-0.4928979816451845,-0.5909783280155702,-0.2946599633878315,-0.3007906934259879,-0.5473787884194133,-0.31234392938841005,-0.42210918099485123,-0.3837793269626662,-0.3780211635009808,-0.3458497912277022,-0.33349122539880366,-0.30623890878925175
neg_root_mean_squared_error,9,-0.4677599302017768,-0.6831225861457739,-0.5545251023838497,-0.44153264894114674,-0.35866198089779766,-0.639639309933281,-0.40520606631262907,-0.426268994730484,-0.37521110358970433,-0.3094315198924509,-0.2713423377880982,-0.25764801676440047,-0.44220625035358246,-0.2992517715213323
neg_root_mean_squared_error,10,-0.4308581202288641,-0.44148494186623916,-0.40620439645603046,-0.47438174988292103,-0.29997395437618307,-0.6283170395590909,-0.6394629876719053,-0.39093006940046493,-0.2879546378916612,-0.39133922480785294,-0.47377717385264234,-0.253235278345095,-0.4356487046289118,-0.23428584763594212
neg_root_mean_squared_error,11,-0.6193192718646064,-0.46733880641842235,-0.4378739978248035,-0.452358533990483,-0.34989529987581636,-0.4293523507063943,-0.3920538771555582,-0.362492911940885,-0.4076696317095846,-0.33278078433989094,-0.33908579782461884,-0.2991305168965777,-0.5326968179308881,-0.23501686756096024
neg_root_mean_squared_error,12,-0.38998468634414496,-0.6473671737371417,-0.6041739260668063,-0.4338934581833858,-0.3244175097304561,-0.349102647952459,-0.3882894758928111,-0.35465399113345003,-0.37850639367116395,-0.37507948340899955,-0.3625116596564667,-0.30966672887707797,-0.3406746171522066,-0.3103263180334555
neg_root_mean_squared_error,13,-0.720307953982936,-0.45004905978067977,-0.41754532285312207,-0.3609621532888982,-0.3524172640159868,-0.5857836505741767,-0.4438869433479418,-0.3487288775773471,-0.23261380465281192,-0.3385336566171958,-0.2788082092120465,-0.4485592913132054,-0.3630323227007645,-0.42530256234942787
neg_root_mean_squared_error,14,-0.49034915177249183,-0.5645983696491731,-0.4143723446279719,-0.3246895365721162,-0.3995407702109662,-0.35460297168010285,-0.3412970534791921,-0.3847440480817996,-0.4025025255882845,-0.36237809691329176,-0.47213084327767946,-0.2736557472656442,-0.35751795822693117,-0.34049135911222234
neg_root_mean_squared_error,15,-0.47625494780374805,-0.47063917057715626,-0.309253362084411,-0.5418554297992091,-0.4947960612532282,-0.41317288430423993,-0.38744033054475496,-0.44932434781740177,-0.2924017544918031,-0.4012304600076494,-0.3072151803749479,-0.5170211605375622,-0.35378205009089564,-0.5308612953607122
neg_root_mean_squared_error,16,-0.6109402669067626,-0.5735912701472936,-0.4159419354540665,-0.5154535108152971,-0.33692551584615416,-0.36335349802683714,-0.360384118369983,-0.3278239766051763,-0.3932509737999274,-0.31618564678645333,-0.2958733577840454,-0.2745684053682805,-0.2975151000471813,-0.2611929056773361
neg_root_mean_squared_error,17,-0.47986871685470295,-0.3780689436593609,-0.4838786491567862,-0.34900543374995857,-0.27739216344649764,-0.40188584949404327,-0.4549437708187634,-0.46784970627818817,-0.3549175331560393,-0.3034944155938434,-0.298785602186775,-0.2795241169575484,-0.31618526747291753,-0.34925766986407697
neg_root_mean_squared_error,18,-0.5062620000121986,-0.6660163940562102,-0.43034350277605954,-0.49996921233154734,-0.35987498623255626,-0.31425264308079065,-0.6819854341243199,-0.33243494355302805,-0.29073059689779546,-0.377682159232923,-0.4571196302295866,-0.4790528639785801,-0.5771815137919626,-0.2853035603064074
neg_root_mean_squared_error,19,-0.6599201260413693,-0.45211628377434643,-0.5596948997578826,-0.37402394123243715,-0.46192056987965036,-0.9137626180739998,-0.33175364481287717,-0.38385940755562253,-0.33675103539951035,-0.310847500980069,-0.3114208379071325,-0.31746240626500255,-0.3266569068699667,-0.3174118414381641
neg_root_mean_squared_error,20,-0.5182658061958956,-0.4816799548372578,-0.4134137060686077,-0.46274040777221553,-0.5521252043328737,-0.30679517417217445,-0.39069680207924695,-0.38420460335306267,-0.31908928814473553,-0.35221515607888326,-0.3966122573627769,-0.2504735539425971,-0.398856381471033,-0.35339045150682674
neg_root_mean_squared_error,21,-0.5739177515392524,-0.5176887028634033,-0.613521508086408,-0.6759081498249369,-0.4019576809870026,-0.3919939419739356,-0.3945871245697023,-0.36414409997645597,-0.31030083893227833,-0.32711816157235757,-0.3219821147821473,-0.3929804612935803,-0.27332867365910724,-0.37475966555075607
neg_root_mean_squared_error,22,-0.4483475023854685,-0.6687736192838112,-0.3567355975936187,-0.3554178191883273,-0.3286725917520191,-0.5004506041480711,-0.38034179149518127,-0.3508557401880924,-0.347596044291319,-0.28437201357224534,-0.26517231686454495,-0.3356895800376959,-0.38190573012103635,-0.33865376687401455
neg_root_mean_squared_error,23,-0.5584561880921134,-0.4780160589659236,-0.30673227398261754,-0.42199442624036027,-0.4648961005595012,-0.3042624217838667,-0.39283506391656536,-0.30900331906155754,-0.27522871392005627,-0.3924080877374368,-0.3878407432947674,-0.258518636551509,-0.544061862598685,-0.25811566509838074
neg_root_mean_squared_error,24,-0.4674004170041421,-0.5685078299773522,-0.53751452070374,-0.4112609582039799,-0.36862719161864127,-0.3930647559978892,-0.4507653180144309,-0.3269220932143112,-0.34488594671759,-0.24833755699796423,-0.3920256410937879,-0.3071102038992188,-0.3184515325376779,-0.31064368089558814
neg_root_mean_squared_error,25,-0.7750537987886114,-0.4199731670539478,-0.43568161017137236,-0.3638988277735767,-0.4113919637784266,-0.5024447152057349,-0.4770928344936377,-0.4197124487445197,-0.477804278033958,-0.3957279544706767,-0.4948196274815506,-0.27382368391921025,-0.3190896283047487,-0.29798626995588773
neg_root_mean_squared_error,mean,-0.5506927796239777,-0.5166650983068342,-0.4487473317189541,-0.45073514331912246,-0.3900171450556849,-0.4360110494368286,-0.42566260369067044,-0.3683870596567651,-0.3481021169174797,-0.33516410202578567,-0.3563678582955673,-0.3270975285349909,-0.383889676271256,-0.32704384506987566
neg_root_mean_squared_error,median,-0.5182658061958956,-0.4780160589659236,-0.42417840718431116,-0.44205921103314033,-0.3866765896382335,-0.40188584949404327,-0.3945871245697023,-0.362492911940885,-0.34488594671759,-0.3385336566171958,-0.33908579782461884,-0.3080426741904981,-0.35378205009089564,-0.3174118414381641
neg_root_mean_squared_error,std,0.11274225603910562,0.11331043501975083,0.0935953973606657,0.08182585558112025,0.0754440485180872,0.13652663664138825,0.08590341326294282,0.056667230513763434,0.06770052373971136,0.0505430378641453,0.08518747774576474,0.07556216278520257,0.08424883174783784,0.06608606119653755
r2,1,0.7583291099936319,0.40804188810155184,0.8420239916491479,0.7702910869522455,0.8538699875507032,0.7925683030933426,0.8720363872156033,0.8717060707953624,0.877064358188169,0.7823550279080154,0.9252440520234047,0.867037389169353,0.8450626384347597,0.9120685163646143
r2,2,0.7732760761361219,0.8198848493482611,0.7983135204669147,0.7309569791067984,0.7993885460218415,0.8085615501658814,0.7413741378895728,0.6950205680181467,0.7929126499445018,0.9394360252890244,0.8744827859916225,0.8781901482388759,0.7595575310515559,0.85112571573819
r2,3,0.5952872271513421,0.7117718920325757,0.7839772687962691,0.7306660496849855,0.7791881972849359,0.809775050657592,0.8621900108418448,0.7267650519507748,0.864504379769034,0.7864198636002407,0.6901104180179718,0.8438251880143092,0.872285018307104,0.9061697483564939
r2,4,0.7455724250526979,0.7494481364982788,0.7285701899506603,0.8417400295165444,0.7300426408486904,0.7883648592518431,0.8970632809902737,0.8683778904090865,0.8967023237076679,0.8475891296927945,0.8932683372678777,0.9593945594470783,0.8575894355863626,0.9289464974225142
r2,5,0.7805984949304259,0.8114437247249248,0.5233276684357921,0.7767799698346839,0.8243820915129115,0.7918051025667211,0.8785445205727674,0.8174305311368214,0.5830052987096135,0.8437450607043996,0.6468138012411031,0.9162984027264939,0.894050698574508,0.8995216304443255
r2,6,0.789178568073039,0.7845714915775331,0.7361009346073619,0.7602749817485804,0.773266627550943,0.6866325164160623,0.7792693728707724,0.7368647091043479,0.7778763354305581,0.8286672193549959,0.879319709551721,0.8937668444807129,0.9279280645210745,0.9049905910936756
r2,7,0.44819267879656144,0.753818645705635,0.817360234667628,0.7593650763360532,0.6996288493769744,0.8810773169233674,0.8708746032296023,0.8353884760450334,0.8693252660753124,0.8842935461190911,0.6719254613483264,0.8675582267386888,0.6752467913160262,0.8473456656967977
r2,8,0.6678840827742514,0.6238618561103644,0.6225927581685982,0.7376749010819796,0.869480098586831,0.8735067621649855,0.6330870143193277,0.8593485329304662,0.7298757785096183,0.7459634286921022,0.8015468388310567,0.8895827952532782,0.872814435524154,0.8742458331997643
r2,9,0.7752478699252099,0.5845155542498917,0.6720309673442283,0.8134869212795869,0.8388064473849048,0.7055140650294478,0.8351510904104298,0.7719350510286525,0.798042374451124,0.8627344106843239,0.8802859870848674,0.9427619962051326,0.8113432150211317,0.927233730535688
r2,10,0.7825182409589327,0.6830152131689224,0.7710741999453257,0.7837426655442736,0.8418877679344141,0.6072697267756726,0.7785123133800051,0.7296227902593379,0.8633528610020151,0.7851469548018348,0.7812021633172241,0.9256681250692996,0.8382854253186258,0.934208621686
r2,11,0.6986708428682028,0.76181341366348,0.6956924206924978,0.8142995172466516,0.7927519336771256,0.8173316182420793,0.8606517998633009,0.736440977151416,0.7330682056275752,0.8381290056936957,0.819621053642736,0.8418077865812197,0.7725432157975014,0.9450640119878913
r2,12,0.8294476493156779,0.5666226909930857,0.6615263777121507,0.774416672438643,0.8398513079426754,0.8161122375744013,0.870165571283246,0.7811279268809294,0.8086611677997491,0.6877940715460482,0.7794512766343857,0.9014481054847807,0.8808058589201349,0.8883098098465095
r2,13,0.5117796628849937,0.7925126850659545,0.7501343842484742,0.8770589731177089,0.8687685834786008,0.7173410858240454,0.8359566670010581,0.8132149108325152,0.8737141975598165,0.7920171173642454,0.8782362349657844,0.8504816470786081,0.8587263986978286,0.8390982832776581
r2,14,0.786489903429081,0.6710943676103123,0.7785024777657761,0.8721255984600508,0.7736824810150935,0.8704568690311643,0.9077442988692551,0.744082733201521,0.7944369518275622,0.810698719272142,0.7637837887186152,0.9173576858652637,0.8488110928871944,0.8405283992213487
r2,15,0.7640128882817216,0.5787098272827873,0.8505126485325266,0.7286561699594407,0.7299689447854775,0.7089931072350936,0.8223484500255629,0.7894872491010244,0.8919169123456684,0.8225614721568918,0.8409014032392595,0.7994874903748306,0.8660402904137767,0.7888187132681952
r2,16,0.6904242290942316,0.6518566610038758,0.7765516897514471,0.7128940420996221,0.8157445587575729,0.8054494436020732,0.8664296694105181,0.8203085629228359,0.8046111799982387,0.8272535543539915,0.8584757739667923,0.9133224701560401,0.897222292718942,0.9229868192906105
r2,17,0.7786315314135457,0.7976221198643753,0.70343300683205,0.8278631937490606,0.8722100810966534,0.7955897738742815,0.796735242613503,0.7240324204476569,0.7857780044620502,0.8348678440677408,0.8435059065514406,0.9260401795558018,0.8799931033468976,0.9012471630363814
